username,game_company,country,score,age,sex
LflJOUnR,Tencent,US,50,29,1
CuGPg8X8,NETS,KR,2,45,1
vj0OburG,GY,US,33,11,1
DJAhKWvO,NEXON,KR,94,29,1
SXLPnp19,GY,US,94,38,0
mSSnziLb,TiMi,US,78,26,0
1nUpbSbD,NEXON,US,31,10,1
rROd9fZ1,NEXON,KR,96,41,0
8yom2YgO,Tencent,KR,84,42,1
dksthpfB,TiMi,US,57,42,1
QYJU7Qva,NEXON,UK,25,32,0
4RPvItl9,NETS,KR,52,47,1
dBvLi7XO,NEXON,CN,97,50,1
9yFBtKaw,NETS,KR,46,28,0
WvgIdKd5,TiMi,US,69,23,1
x0oxkfV8,TiMi,US,40,33,1
qQnY21Hd,NETS,US,17,11,0
ADD2FFRU,NEXON,CN,25,27,0
hqlkoHsr,GY,UK,58,12,1
sZy0d5ka,GY,US,24,32,0
NqSJJhDK,NEXON,US,22,33,1
Rn7YUtoy,NETS,US,72,34,0
FJGwtMIm,GY,US,47,26,1
WAM8JzxF,NETS,CN,90,19,1
1sA4zcIi,Tencent,CN,4,15,0
pXwam97j,TiMi,CN,10,46,1
ZiLLJp2g,NEXON,US,86,17,0
oB7E3Lxr,TiMi,CN,31,25,1
Ks1Lgd2i,Tencent,CN,34,18,0
zZ5jnEVC,Tencent,KR,5,23,0
eMNjho5N,Tencent,KR,77,45,1
ttOToIqq,GY,UK,27,33,1
k9Ev3rCu,NETS,US,34,16,0
KTzqEQPW,GY,CN,69,37,1
YKVHLFyE,GY,US,45,13,1
Lg5gsyPK,TiMi,UK,54,29,0
wsUtmZfA,NEXON,CN,33,34,1
gzsg1h1P,NEXON,KR,73,24,0
09V87qkH,NETS,KR,36,27,0
hSNK9jpd,TiMi,US,44,45,0
53vO4Z8m,NETS,CN,0,17,1
KYXsRJkr,Tencent,CN,62,43,0
5wt44e1C,TiMi,US,91,37,0
bsIod8ru,TiMi,US,16,24,0
oLdcgrmb,NEXON,US,37,44,0
QuFTmDb0,NEXON,KR,18,17,1
ygK67Gcb,GY,UK,11,14,1
bmqHLO7T,TiMi,UK,32,10,0
IzeboorI,NEXON,US,54,40,1
i285Zwaz,Tencent,CN,24,46,1
xUcggwfL,NETS,KR,45,19,0
92Z1c0aK,NETS,CN,89,23,1
OnqvfHUQ,GY,KR,80,38,0
ualczcoQ,TiMi,UK,76,28,0
FEYvt3qs,Tencent,KR,4,43,1
dNPZ2KVB,NETS,US,98,26,0
SRhGJI1t,GY,KR,34,40,0
Jg53Lqnj,NEXON,CN,96,24,0
Hvu8I9Ui,NEXON,CN,84,11,1
0cNoD76f,NETS,KR,89,10,1
C4Ionw7f,NETS,KR,56,16,1
yKPiEezl,GY,KR,61,11,1
BTmj4u0F,NETS,KR,2,25,1
OBBKlihS,GY,KR,9,30,0
EJsKXHH7,NEXON,US,55,28,1
2qDs1Xwc,GY,CN,79,40,0
1BHz9z4Q,NEXON,CN,28,32,0
Y77Zc5r6,NETS,CN,72,17,0
O9QQmS7H,TiMi,KR,37,43,0
N1UPluis,NETS,UK,32,38,1
f5uT9S78,TiMi,CN,37,42,0
KkN6MgWL,TiMi,US,18,17,0
tjas5ov8,TiMi,CN,31,37,0
jOVeFO5e,TiMi,KR,44,47,0
FXCehvRs,GY,UK,49,50,1
aoPhd0lD,NETS,US,88,34,1
xMwutUf8,NEXON,CN,33,36,1
7XfgWPoW,GY,CN,8,30,0
q3VXKQqJ,NETS,KR,26,22,1
v2kjdxSh,NETS,KR,36,50,1
lLDqMzBF,NETS,KR,89,30,0
401Cwqxt,GY,KR,41,31,1
0Db9gOYJ,NEXON,CN,11,11,0
8xl7rEda,NETS,US,38,26,1
kZptjDNA,NEXON,US,34,10,1
XjEX0RB5,NETS,UK,4,15,1
f27lqh7q,NEXON,US,74,42,1
m1JcvmgL,NETS,KR,26,40,0
MN44HvVR,TiMi,US,84,17,1
MFL06oiq,NEXON,KR,29,16,0
7PAUGGK8,NEXON,US,60,10,1
t00VSFrY,GY,UK,79,10,1
6RScmN6l,NEXON,CN,2,42,0
ziFjtvKq,NEXON,KR,33,16,0
gC9VVwVE,NETS,UK,66,40,1
mtMqMrBE,NETS,US,30,20,1
yg7mfMb9,NETS,CN,60,44,0
BXqH5Wex,TiMi,KR,65,39,1
pLqkbHkX,NEXON,KR,49,33,0
JlbEci5b,NETS,US,87,37,1
5tY4eEd4,NEXON,KR,77,36,1
SE6fs8UF,NEXON,KR,4,19,1
ckg17NEO,NETS,CN,2,33,1
xtSX3nDs,NETS,US,63,43,0
ScwKccZH,GY,KR,66,37,1
lt6aG1Tq,TiMi,CN,0,37,0
S3YM1Cew,GY,US,8,26,1
OIDIGREt,Tencent,UK,75,10,1
jZnp4uKa,NEXON,UK,2,46,1
NEuYlp4Q,Tencent,KR,95,27,0
AVKhKk7i,TiMi,UK,56,25,1
kLQlbklQ,NETS,UK,80,35,1
LRGgL2r9,Tencent,US,47,13,1
u4olWOZ7,NEXON,KR,87,41,1
4BasZODi,NETS,CN,42,24,1
hPwLRx3T,NETS,CN,32,20,0
XWIlBq5P,TiMi,KR,87,19,0
HnvZO7oi,TiMi,UK,27,40,0
adRCAt2V,NEXON,US,88,34,0
39W1CsWv,Tencent,KR,68,45,1
Iz1BKt0F,GY,UK,39,33,0
qFxKIDgc,Tencent,CN,37,17,1
jZ2Utwp5,Tencent,KR,5,28,1
O0qkIjhw,NETS,UK,42,49,0
Vp6WRRth,GY,UK,55,44,0
ON7Fajb0,GY,UK,89,19,1
92Oawwkn,Tencent,US,35,37,1
6cztaf2o,TiMi,UK,57,37,0
iz12iAnt,Tencent,US,5,42,1
2zhsamFS,TiMi,CN,54,26,0
Su9Oev1C,TiMi,CN,8,47,0
HIMhw0WX,TiMi,CN,64,20,1
mW4vzFr7,NEXON,US,3,24,1
WkF6Zkda,Tencent,UK,98,21,0
39cY3dmE,Tencent,US,0,10,0
jCrGN2zj,Tencent,UK,39,47,0
uzNGPadX,Tencent,UK,95,22,1
ZEtAYXTg,NETS,UK,27,44,1
74E5aKdD,TiMi,UK,30,35,0
kn0veZ2X,GY,UK,21,20,1
z0ScSB1p,Tencent,US,82,37,0
5SzFGTEW,NETS,KR,76,31,0
cFJUGfao,NETS,US,98,21,0
uSOE4ruk,GY,US,38,32,0
SLiqaG6K,NEXON,KR,70,12,0
w8eSHnP7,TiMi,CN,80,48,1
ydGoohne,Tencent,KR,51,48,1
1BSqGuYA,NEXON,CN,10,16,1
cOs9jVfl,NEXON,KR,34,19,1
qpZzm5lL,GY,US,28,42,1
lzMdCiql,TiMi,KR,4,46,0
L6mD4zCN,TiMi,KR,32,28,0
AAp3xZic,NEXON,US,5,21,1
PIZktX7w,TiMi,KR,30,29,0
juMffbH8,Tencent,CN,54,18,1
AX3Cl471,TiMi,US,0,48,0
oSMFez7Y,GY,UK,100,25,0
1Igeki01,GY,CN,68,45,1
vC1yJfMr,Tencent,KR,76,22,0
rcXfoO0J,GY,UK,84,36,0
0oLBAZ9N,GY,KR,98,44,1
Ojru3nf4,TiMi,US,60,14,1
lzPEbdgn,TiMi,KR,93,31,0
woZn6jTp,Tencent,US,62,12,0
oKoiDpn1,GY,KR,23,46,1
UXorx7Qo,TiMi,UK,74,38,1
UDg4028k,TiMi,KR,29,15,1
lmnxe9Bl,NEXON,CN,9,17,1
VQgjU7ZS,NETS,US,2,17,1
6mj10chM,NEXON,US,85,43,0
5eg3xv6k,NEXON,UK,24,16,1
pVs4WWHW,NETS,CN,9,34,0
D67GKwVF,GY,UK,4,34,0
pSTggpyv,TiMi,UK,37,24,1
fZjPikbX,GY,UK,75,26,1
Xp5ECAh7,GY,CN,62,38,0
fBvln2Tt,GY,CN,11,15,1
EvN9uoaI,Tencent,UK,60,46,1
1VpvhgMb,NETS,UK,11,12,1
7srEQKUx,NEXON,US,41,27,1
9nR94Wta,Tencent,US,4,25,0
vOZY7fsX,Tencent,US,45,38,1
AEdUAvcM,TiMi,UK,88,50,1
RiytKUyj,Tencent,US,57,37,1
0vTHYViY,TiMi,UK,10,50,0
ZMyKUQbb,NETS,KR,33,45,1
3heIkPeJ,Tencent,UK,44,29,1
3H4wdvJo,NEXON,KR,49,35,1
vjPu3OUk,TiMi,US,41,11,0
1I51U4Wt,GY,US,41,40,0
fIDGGoJA,NETS,KR,10,18,1
jWtctnPX,TiMi,UK,14,13,0
3BXPChUZ,NETS,CN,13,23,1
zPb6ykjo,Tencent,US,83,12,0
RPvcQtMf,GY,US,45,47,1
b4PW1XBr,NETS,CN,32,19,0
Vv76KVms,Tencent,KR,21,23,1
wo8m2297,GY,CN,78,49,1
XPTQAN7M,NEXON,CN,47,40,1
R7aIFaWV,TiMi,UK,44,42,1
mCPVJBEG,Tencent,CN,79,10,0
AQJl32Ch,Tencent,UK,63,28,1
j8kdKRiy,TiMi,UK,41,23,1
zLogQ0Ft,NETS,UK,53,19,0
ANJbp1KB,TiMi,UK,62,43,0
sXXjRK7I,GY,UK,66,10,0
T4rCEWRz,NEXON,KR,85,31,0
l4B7G4Ig,Tencent,UK,62,20,0
jsmo0dji,NETS,KR,47,35,0
wI9LkBoJ,Tencent,UK,97,16,1
xqKnSZC9,TiMi,KR,34,24,0
Gf2TRfg3,NETS,CN,13,20,1
T4PmscoY,NEXON,UK,53,13,1
M7jEdvqX,Tencent,UK,58,36,0
GpWM9UpF,NEXON,UK,86,42,0
tiqPPybd,NEXON,US,31,16,1
Xmfp2ZyU,NEXON,CN,13,39,1
d00SpgTF,NEXON,US,65,27,0
Vhenoktp,NETS,CN,65,11,1
lu8s9vNC,Tencent,US,62,42,1
N1DzJmTg,Tencent,UK,39,50,0
XmzfHomU,NEXON,KR,31,13,0
VqKiaAhf,NETS,CN,71,36,0
Gkg38h2m,NEXON,CN,70,29,0
LC4gRlhY,TiMi,US,15,28,1
PdzcBUWi,GY,UK,75,11,1
Iul4FXJi,NEXON,KR,17,28,1
zgz6i4qL,GY,KR,67,15,1
AIpBjL34,NETS,CN,32,31,1
W3rGJ4oy,TiMi,UK,10,34,1
mwdDvoLb,Tencent,US,73,48,1
R0OC42bF,NETS,UK,12,17,0
U8qjn95k,TiMi,UK,44,37,1
c5Dw5taE,GY,US,13,33,1
GnYkwWXw,Tencent,US,37,15,0
PWn21J2X,TiMi,KR,87,24,0
SS4hcGLx,TiMi,UK,39,30,0
ofk225n3,GY,KR,73,50,1
xoRpglk0,TiMi,KR,65,16,0
hHXRtp9W,Tencent,US,30,23,1
2cqt2yol,NETS,UK,11,15,0
8TWRTQAP,NEXON,KR,99,21,0
XauGIJll,NETS,CN,1,27,0
sa862s4z,Tencent,US,51,37,1
GP7JGchs,GY,UK,60,34,0
C9BypK7E,Tencent,CN,32,27,1
ZDrZEbDy,NEXON,US,60,26,1
dity2qDg,GY,CN,0,15,1
BT6AyR4x,NEXON,UK,91,33,0
oG5HbfMs,NEXON,CN,94,28,1
wN5ro6nr,NETS,KR,7,31,1
2itU8Efg,TiMi,UK,19,26,0
cSZXQve5,NEXON,US,83,33,1
UcLQA1Bx,NEXON,KR,31,19,0
hFa0hrPs,TiMi,UK,10,16,1
vEyFLXaH,TiMi,KR,1,25,0
kYlRjebF,GY,UK,4,21,1
NsbhexPW,GY,KR,0,43,1
CeD2JOVD,NEXON,US,26,48,0
liRllSAD,GY,KR,56,30,0
yKWVOUpS,NEXON,KR,41,17,1
DhGxZuJ6,Tencent,CN,20,18,1
cIEaqah8,GY,KR,6,38,1
La2pO1H0,NEXON,KR,27,36,0
669CCtk1,NETS,UK,20,42,0
DoC1fCKY,NETS,US,87,18,1
v3zV3pto,Tencent,US,58,42,1
cDlG7jUG,GY,KR,57,19,0
K7YJ6oZh,GY,US,13,16,1
jjpd8Oz5,GY,US,42,39,1
sr47nGWH,GY,US,46,16,1
zbyip1IE,Tencent,KR,34,14,0
NB87tLUD,GY,UK,22,17,1
4hAH6HcL,Tencent,US,88,47,0
tNTI1PME,TiMi,UK,78,47,0
uop8CgVX,NETS,US,93,19,0
THWOF4GO,TiMi,KR,81,27,0
SRELFVLG,NEXON,US,40,20,1
zmLnP5Vf,Tencent,US,5,44,1
LZ9XXRmu,NETS,US,23,24,0
QM1wMgl5,GY,KR,63,26,1
retVOXT1,GY,CN,51,34,1
GZjSnOYa,Tencent,KR,12,26,0
nzCQaqPW,TiMi,CN,15,17,1
xPOc5suy,NEXON,US,92,42,0
u7qcfDuu,NETS,CN,45,21,1
2ux6aXaT,GY,UK,94,31,1
McUJbE2e,Tencent,KR,26,18,0
M2aCGDAF,TiMi,CN,57,26,1
pxcPWMF6,NETS,UK,45,21,0
bM59nfeK,GY,UK,100,19,1
UroLyKPo,NEXON,KR,44,45,1
IPWiPhdr,TiMi,CN,0,19,0
ob7hyPdN,TiMi,UK,80,33,0
AY3vAmrp,NEXON,US,74,47,0
pKzJq6uj,Tencent,KR,31,20,1
qfaJElY4,NEXON,CN,85,30,0
sS8mRaiC,NETS,KR,1,15,1
AQyO4wVD,TiMi,UK,69,23,1
ZiYhuiSn,Tencent,UK,0,13,0
Sr8guhSi,GY,US,97,43,0
zqljj0Hp,GY,UK,8,31,1
GDEUAm9C,NEXON,KR,37,42,0
zOSGosNl,Tencent,UK,39,46,0
Fkruwisj,NEXON,CN,76,43,0
OJRg4qCZ,GY,US,96,10,0
IgZQSkGm,Tencent,KR,20,32,0
prud5dQs,TiMi,US,7,48,1
ar8wzGcW,GY,KR,77,36,1
NzAlOeV2,Tencent,UK,73,28,0
p4KvZowd,NETS,KR,12,47,1
3CGmqS7Q,TiMi,UK,39,14,0
WCqhnT8W,NETS,CN,36,30,1
DPyGmbbK,GY,UK,15,13,0
QKvIzmiz,TiMi,KR,16,11,1
WvX7FZfC,NETS,KR,11,15,1
RLshkWC5,NETS,UK,60,16,0
lXmr5u7g,NETS,US,67,45,1
7OA1cohy,GY,US,33,25,1
lCvoArOP,GY,UK,12,18,0
1ePnOhFa,TiMi,KR,46,35,1
RhHG9jVO,NETS,CN,25,25,1
o1BdHOJg,Tencent,CN,59,35,0
T3hu0Hmy,NETS,KR,52,18,0
MFaLzG1Z,NEXON,CN,2,12,0
zXcoUzvm,Tencent,UK,89,32,1
lMtLWtwP,TiMi,CN,99,31,1
zfURja0a,GY,UK,32,40,0
bWC9mETF,NETS,UK,27,49,1
QYcVSejp,TiMi,CN,74,27,1
8uU2Ua2N,TiMi,UK,3,42,0
4sofvGIu,GY,KR,6,20,0
DDP1VTvC,NETS,CN,100,14,1
MfooRPR0,Tencent,US,88,41,0
RTefvVJO,NETS,KR,9,27,0
vxBkWXoR,GY,KR,37,28,0
vm6Y8ryp,NETS,US,34,14,1
dwEFQua4,NEXON,US,9,24,0
QCzCcRJT,TiMi,CN,65,21,1
U5mUXyha,Tencent,US,50,36,0
HtzM8HlZ,TiMi,US,15,19,1
Ir2HCsaA,NEXON,KR,54,19,1
8TpxR4Ri,Tencent,CN,4,13,0
IybrvqGJ,NETS,UK,17,18,0
YS0724NP,TiMi,UK,97,45,0
irLMknRX,Tencent,US,3,50,0
XKyVSnta,TiMi,CN,91,32,0
VkUaxfgj,NETS,KR,96,26,1
nCLMcfD7,TiMi,KR,41,46,1
1513XTg6,GY,CN,79,50,0
uHFs5Y8P,GY,KR,52,23,0
OUGKP9K4,Tencent,KR,77,24,1
DTMyrZVW,Tencent,UK,31,26,0
HieDEprk,NEXON,US,84,16,0
Vn4SwcUi,Tencent,US,68,19,0
2jGYFjdO,Tencent,KR,87,34,1
3VLioVpY,NEXON,UK,19,14,0
aGyL27PC,TiMi,KR,4,41,0
uKUY6PrS,NETS,KR,93,44,1
GaHdLAUC,NEXON,CN,43,45,0
4GN41aoG,NETS,KR,20,22,0
hc8KvPur,TiMi,US,41,36,1
epcbWB4D,NETS,KR,19,38,1
IK5GYCsp,GY,UK,16,35,0
VvEJFaQh,TiMi,UK,60,48,0
ZWT1Lbw6,NETS,UK,48,21,0
DUNjFD8z,Tencent,CN,74,40,0
TByzemD6,TiMi,KR,28,30,0
ysihDzJl,TiMi,US,56,24,0
qUd492hH,TiMi,KR,20,42,0
FWC2GvxG,GY,UK,51,50,0
1b7a8a3h,NEXON,UK,31,17,1
1y89hA17,TiMi,CN,54,20,0
bPTxe5Le,Tencent,KR,88,14,1
6D48OVW5,NEXON,US,16,41,0
eQd5ZsY8,Tencent,UK,19,12,0
GSlCd4Rs,NETS,UK,54,31,0
ynaYrSTh,NETS,US,73,30,0
cIQRROwY,NETS,KR,41,40,1
2GuIcmdx,NETS,CN,36,27,0
5dqXk8Qa,TiMi,UK,82,13,1
ZW6o3CQP,TiMi,CN,77,22,1
Kvi0iUlF,Tencent,US,42,10,1
3pSMOcCt,TiMi,UK,19,48,1
q019Upny,NETS,UK,57,40,1
E7yKQMm5,NETS,KR,58,38,0
Ft4QmA3t,TiMi,US,81,24,1
SBfEQ4j4,GY,US,90,31,1
kyfM30qk,NETS,UK,38,15,1
CFR98uLA,Tencent,KR,10,41,1
xhiwiUDn,NETS,KR,54,32,1
ELjYsTfy,GY,CN,90,48,1
ezSObfAJ,Tencent,UK,17,39,1
BlmmmlZZ,NETS,KR,11,17,0
FDx3xxzw,GY,UK,47,36,1
XMBR3Sk8,GY,US,31,33,0
9IE1BGiu,NETS,UK,57,25,1
Pq6poFbP,NETS,CN,62,29,0
zdWLdakG,Tencent,UK,65,30,0
aXWRPaQS,NEXON,UK,61,34,1
FpvWw1tS,NEXON,UK,13,46,1
TSWsax4B,NETS,CN,95,46,1
X1QOrFz5,NETS,US,91,48,0
vjkBbjrH,GY,US,45,20,0
3EvUwLZh,TiMi,UK,60,18,1
0XC06lYe,GY,US,70,42,1
LDsjyP40,NEXON,US,87,21,0
KL5Aj76E,NEXON,KR,52,43,1
shiN1JdY,Tencent,CN,45,25,0
8pqJrGsK,Tencent,KR,29,19,0
8PUfsSLv,GY,UK,77,50,0
xjSiaH8w,NETS,KR,10,16,1
6FTI329d,TiMi,KR,62,14,0
yxjT0bvD,NEXON,US,63,46,1
oCK8Dg3V,GY,US,10,43,0
SEObz5W8,TiMi,CN,47,36,1
PmsdmYhw,NETS,CN,64,22,0
Mi63VI32,NETS,US,96,33,0
QUes0GgF,NETS,KR,99,48,0
Gq6tQHp5,TiMi,UK,13,46,0
eqLKDCqc,Tencent,US,86,26,0
JLlj0aDl,NETS,UK,26,23,0
iwuDH33Y,Tencent,KR,41,41,1
3uwq8xOU,Tencent,KR,38,17,0
4orIwQbh,GY,KR,48,40,0
mJIZ1nbh,NEXON,CN,76,24,0
MUPbHJk1,Tencent,CN,82,33,0
uVaEHlWN,NEXON,KR,41,33,0
LJ9dY25K,NETS,KR,2,21,1
uzKCWDn5,Tencent,US,52,49,0
99VmOK6a,GY,UK,82,23,1
WKOcow7g,GY,KR,62,41,0
7QRKgEie,TiMi,CN,64,17,1
77YqZrdW,NEXON,KR,20,28,0
DMk46IKX,GY,US,42,32,1
GJ2h1WQ5,NETS,CN,37,15,0
hTj09b9a,NETS,UK,42,10,1
yqVlQjAs,NEXON,US,16,21,0
Or0LoX6f,GY,US,20,39,0
JwohW6Ec,GY,US,66,44,1
EVB7sPS0,NEXON,US,27,36,0
lnEUW43w,NEXON,KR,47,19,0
tQzOagYE,TiMi,KR,84,46,0
NnpkF51N,TiMi,US,68,37,1
fM4BYOI8,GY,UK,4,40,1
qsuNv8E9,NETS,US,69,32,1
Xf35iFag,TiMi,KR,69,47,0
epXuL3yC,NETS,KR,5,35,1
VEtz3yQI,Tencent,KR,6,10,0
8AJYNKdJ,NETS,US,83,19,1
3VWSJUIK,TiMi,UK,73,49,0
LGTqt3HG,NETS,UK,0,40,0
cc6MFANu,NEXON,CN,25,39,1
M7Vb7M2g,TiMi,UK,29,25,1
Li7ugK0X,Tencent,CN,23,32,1
NmYvVsgn,Tencent,UK,35,13,1
8K2MDqJz,Tencent,US,52,31,0
lr9kf8OM,GY,UK,62,10,0
KWOgtd4k,NETS,UK,17,43,0
ZCCdoYXO,TiMi,KR,87,29,0
44DgiF9P,NEXON,KR,17,49,1
iTUhGfSH,GY,US,72,16,0
Ps7ZxMJB,Tencent,KR,97,33,0
89NIrYkJ,NETS,US,78,16,0
baeVP5tV,GY,UK,79,12,1
WRtxRObq,NETS,US,77,33,0
HscxKeEj,NETS,CN,2,34,1
WikDYXAb,Tencent,KR,44,33,1
Ut24V4GU,TiMi,CN,68,17,0
yVjLKian,Tencent,UK,17,42,0
0G2KVbte,NETS,KR,77,21,1
lgXPNzbh,Tencent,UK,58,46,1
ZM7UTHgI,NEXON,CN,97,15,1
7YFmTf91,NETS,US,22,15,1
fEXRpQ8M,GY,CN,58,10,0
URAauQFc,NETS,KR,76,14,1
0fOYH0GB,TiMi,US,14,32,0
zWqDv6EZ,Tencent,CN,77,14,1
gVKm2FTi,Tencent,KR,80,37,0
g7wwCiNZ,TiMi,CN,79,22,0
bS6Kbykn,NEXON,KR,17,29,0
K7ADhsqB,TiMi,US,59,37,0
5Tq76HqH,TiMi,UK,85,23,1
1yHKVdD3,NEXON,US,80,50,0
QvMFtvBq,NETS,KR,56,23,1
UeAbvcaM,NEXON,CN,10,44,1
w0ZlOjHD,NETS,UK,24,22,0
YcJjW5hZ,TiMi,CN,58,44,1
tgZbKAWQ,Tencent,CN,92,43,1
Ly1PGhif,GY,CN,10,23,0
pxrehuq4,NEXON,US,80,44,1
y2r4VWYP,NETS,US,0,18,1
bPetT9U8,NEXON,UK,89,15,0
M9RfrtDe,GY,KR,10,41,0
DHslpxuz,NETS,CN,42,49,0
hYx7xueC,NETS,CN,52,36,0
DkIYawAP,NETS,CN,89,28,0
rBu7F8hi,NETS,UK,33,17,1
7RFt1B3f,GY,US,47,29,1
2iv5B83C,NETS,CN,69,28,0
KXjgsaUC,NEXON,CN,82,20,1
kawcNtlp,NETS,KR,74,16,0
NL7On3PV,TiMi,CN,44,48,1
Fxq5nqQ9,TiMi,CN,6,22,1
i87NpKKn,Tencent,US,93,29,1
OuUjPd68,Tencent,UK,75,47,1
sY9Mm9hy,Tencent,KR,14,10,1
MIQNoXKN,TiMi,US,66,20,0
TQT2gSqr,GY,CN,92,22,0
LEzb22Vi,TiMi,UK,58,19,0
CjPTdY2W,TiMi,KR,76,13,1
IVj4wbU4,NETS,US,81,12,0
t06tFErB,NEXON,CN,63,13,1
ZzYR5sWa,NETS,US,65,50,0
IWMomNBY,GY,CN,43,32,0
v6Dc4aW2,GY,CN,92,22,1
KWzAp9hQ,Tencent,KR,87,42,0
a9x21F4z,GY,CN,55,26,0
XbZjli8s,GY,UK,6,26,1
uUqb0hGg,TiMi,CN,26,38,0
Gaaj1SUj,NETS,UK,50,19,1
Of6Or8qr,Tencent,UK,39,41,1
hYA24z2N,NETS,US,47,14,1
wZfEt9n1,Tencent,US,27,13,0
DmREzKNM,GY,KR,72,34,1
Yv4PSekq,NETS,KR,0,11,0
RHGMdKhZ,GY,CN,3,39,1
8zYK8KmE,GY,KR,83,43,1
ppc5cXU2,GY,CN,58,14,1
04dOIX6d,TiMi,US,47,18,0
U8XM24zv,GY,KR,11,19,1
eWym7jnt,NEXON,UK,51,31,1
gj8OlSdw,NEXON,US,16,20,0
imni18aV,GY,KR,70,33,1
ixqwoJIN,TiMi,CN,50,24,1
u4StxFxM,NETS,CN,48,39,0
aFOTZ8lJ,TiMi,CN,20,28,1
HbITRnvm,Tencent,KR,6,47,0
R9EshPIC,GY,KR,42,33,1
DiTEf3AA,TiMi,KR,42,37,1
awj8HB93,Tencent,US,32,15,0
M7idMUHs,TiMi,US,9,38,1
Th7sSQ5g,NETS,KR,61,30,1
JA381UTa,TiMi,UK,73,48,1
qubKZY4r,GY,US,91,12,0
DcsnfKb6,NETS,CN,38,38,0
hOpQjiCc,NETS,US,33,46,0
DzVvw6X3,Tencent,CN,96,21,0
Z2sBOD3Q,GY,US,23,12,1
gsCdasqc,GY,CN,48,12,1
3XaL90QU,NETS,US,6,41,0
PpWkpz1s,Tencent,UK,2,31,1
4QbqRlAw,NEXON,KR,32,50,0
HqJ3DsBn,NETS,US,99,34,0
g6Wt10Zf,TiMi,KR,18,20,1
MV3siK9d,GY,CN,20,16,1
YXJPlyp8,NEXON,KR,59,29,1
GC7ILEvt,GY,UK,1,26,0
n3L6DO37,TiMi,CN,4,22,1
VjgqPLxT,NEXON,US,64,45,1
ITTZcCdb,NEXON,CN,26,40,1
ODoM4IDr,Tencent,UK,70,27,0
1M8f8Vcr,NEXON,KR,85,34,1
jfsh9jRF,TiMi,UK,8,27,1
uZTLBWik,GY,UK,2,46,0
kPygwseq,Tencent,KR,79,11,1
9DGzkFMX,NEXON,CN,34,32,1
FRglGYr3,GY,UK,99,27,1
3gx8yfU6,NETS,KR,32,50,1
FnpHkLUp,GY,UK,99,45,1
nmOI4Rdv,NEXON,CN,41,11,1
tpLUrDcB,NEXON,UK,82,13,0
djzeU55X,TiMi,US,83,43,0
7kFk3Ao0,NETS,KR,42,21,0
QEIq7BrN,GY,US,93,15,0
RXLLo2IY,GY,KR,85,50,1
ZnTBx5G4,GY,US,88,49,1
XhKeJ8LX,NETS,CN,23,23,1
jnySX4Nf,NEXON,KR,85,37,0
vDB8OBRB,TiMi,UK,90,26,0
O8nLUrJW,NEXON,KR,44,35,0
NY2pszja,NEXON,US,75,35,0
Z8myXgbk,NETS,CN,78,37,0
cep7sWZA,NEXON,KR,62,22,0
Z4BWZzox,TiMi,US,3,30,1
TvU0EOTt,TiMi,CN,63,47,1
z23KfOXY,Tencent,CN,81,32,1
Zoi06kdZ,Tencent,CN,71,23,1
rti1KqaB,NEXON,UK,65,18,0
nbzYV9GT,NEXON,US,65,29,1
680NGzb6,NEXON,UK,71,43,1
F8qBWYCD,NETS,CN,55,15,1
1770C2Kh,Tencent,KR,70,46,1
EFHRpW9w,TiMi,KR,32,40,0
dzy9N01N,Tencent,CN,71,45,1
gKojDwqy,NETS,UK,99,30,0
STMw6IpI,Tencent,US,13,32,0
tuUmdpAV,GY,UK,47,44,0
I7CiT7qA,GY,KR,8,19,0
Ow175UEN,GY,US,2,38,0
4ZyNBYSF,Tencent,UK,73,10,0
zoCFr9EM,NEXON,UK,30,36,0
8Pm8PCHL,TiMi,UK,31,39,0
xmcufSY1,NETS,US,10,49,0
xjW1CrmF,Tencent,UK,94,27,0
jFO9IuwU,TiMi,CN,18,19,1
P4N3GwFv,TiMi,KR,73,44,0
HJeqMYsX,GY,US,23,49,1
LS5zbYjL,Tencent,CN,21,37,0
ySPUBmJl,NETS,US,95,17,0
SiHe9QRI,Tencent,US,60,34,1
Gcf07Hc6,Tencent,UK,5,38,0
pUN3Id5v,GY,US,53,10,1
TmPJi3zK,NEXON,UK,74,49,0
4r4Ecya3,TiMi,CN,13,17,0
4CScK937,GY,CN,25,13,1
5byl2RjA,TiMi,US,11,37,0
5fXI7qEj,GY,CN,69,47,0
bXhUzzja,NEXON,CN,0,24,0
DmHkcYyx,TiMi,KR,97,46,0
HUwssEdX,GY,CN,13,38,0
nJKm1K72,TiMi,CN,26,16,0
2RWh6Cn8,GY,KR,49,42,1
H3RNEwMJ,GY,CN,2,47,1
WkIUGytj,TiMi,US,9,30,0
Ru6ZgnuJ,NEXON,KR,7,41,1
oja5wrK0,GY,US,20,42,1
gQlmgbxy,Tencent,US,16,32,1
RsjhpSvy,TiMi,CN,10,17,0
Sp4MIqmX,GY,KR,29,32,0
qKAEpr0h,Tencent,UK,48,43,1
IA8YTyBe,NEXON,UK,60,26,1
aIN60x9G,TiMi,UK,12,36,0
ySCLk9MB,GY,CN,53,41,1
aW7V8cHv,NEXON,KR,87,40,1
DYTOHb7U,TiMi,KR,98,48,1
wTxGWYc0,GY,KR,23,11,0
IPRQPqe4,NEXON,UK,96,39,0
Idkocbp0,TiMi,CN,81,47,1
